1 Day Song Growth Rank,Change in 1 Day Song Growth Rank,1 Day Video Count Change,Song Title,Song Artist,Aggregate Video Count,Change in Video Count over Past 7 Days,Aggregate Video Views,Aggregate Video Engagements,Aggregate Sound Count,Top Performing Sound URLs
1527,+1058,0.0,"Florida (feat. Petho Burr, Mr. Flipper & Kodak Black)",Sniper Gang,37.0,-1.0,71615.0,10824.0,1.0,['https://m.tiktok.com/h5/share/music/6755752671119968257.html?language=en&source=h5_m&u_code=e0ci2l6cm82bde&_d=e0ci2l6cm82bde&share_music_id=6755752671119968257']
1528,+1088,0.0,The Middle of Nowhere,Garrett Nash,1.0,0.0,12316.0,403.0,1.0,['https://m.tiktok.com/h5/share/music/7063712510473521967.html?language=en&source=h5_m&u_code=e0chfcc602hgfd&_d=e0chfcc602hgfd&share_music_id=7063712510473521967']
1529,+1033,0.0,Flick,Trey Songz,3.0,0.0,6515.0,1229.0,1.0,['https://m.tiktok.com/h5/share/music/7035707787778837253.html?language=en&source=h5_m&u_code=e0chmga1a12k49&_d=e0chmga1a12k49&share_music_id=7035707787778837253']
1530,-402,0.0,Devil,Slayyyter,562.0,1.0,837187.0,104897.0,1.0,['https://m.tiktok.com/h5/share/music/6732295270660311042.html?language=en&source=h5_m&u_code=e0ci6217ded8ll&_d=e0ci6217ded8ll&share_music_id=6732295270660311042']
1531,+1045,0.0,I Don't Live Here Anymore (feat. Lucius),The War On Drugs,86.0,4.0,5263809.0,194379.0,1.0,['https://m.tiktok.com/h5/share/music/7008266014098753537.html?language=en&source=h5_m&u_code=e0chafbej8jc92&_d=e0chafbej8jc92&share_music_id=7008266014098753537']
1532,+1112,0.0,All For You,KOLIDESCOPES,1.0,0.0,6743.0,213.0,1.0,['https://m.tiktok.com/h5/share/music/6933224356256451334.html?language=en&source=h5_m&u_code=e0chi9lk679a5j&_d=e0chi9lk679a5j&share_music_id=6933224356256451334']
1533,-767,0.0,Emergency,Paramore,406.0,10.0,769541.0,127012.0,2.0,"['https://m.tiktok.com/h5/share/music/6705077420212357122.html?language=en&source=h5_m&u_code=e0chfk1175ab72&_d=e0chfk1175ab72&share_music_id=6705077420212357122', 'https://m.tiktok.com/h5/share/music/7033560086782069551.html?language=en&source=h5_m&u_code=e0chm0jfglaj72&_d=e0chm0jfglaj72&share_music_id=7033560086782069551']"
1534,+781,0.0,Love Cycle (Remix) [feat. Davido],Enisa,1.0,0.0,84691.0,7786.0,1.0,['https://m.tiktok.com/h5/share/music/6936154734445349638.html?language=en&source=h5_m&u_code=e0chjd8dmd4fej&_d=e0chjd8dmd4fej&share_music_id=6936154734445349638']
1535,-178,0.0,Poppin,Gucci Mane,5.0,0.0,93659.0,8657.0,4.0,"['https://m.tiktok.com/h5/share/music/6766231630509017862.html?language=en&source=h5_m&u_code=e0ci378jh731l0&_d=e0ci378jh731l0&share_music_id=6766231630509017862', 'https://m.tiktok.com/h5/share/music/283225200672866304.html?language=en&source=h5_m&u_code=e0ci12f9f9mc9b&_d=e0ci12f9f9mc9b&share_music_id=283225200672866304', 'https://m.tiktok.com/h5/share/music/7012691003714833157.html?language=en&source=h5_m&u_code=e0cheamdbm22bb&_d=e0cheamdbm22bb&share_music_id=7012691003714833157']"
1536,+745,0.0,No Favors,Nipsey Hussle,23.0,0.0,44474.0,1643.0,1.0,['https://m.tiktok.com/h5/share/music/6763785691424884738.html?language=en&source=h5_m&u_code=e0chlf8e4fkh5c&_d=e0chlf8e4fkh5c&share_music_id=6763785691424884738']
1537,-63,0.0,Off My Mind,joe p,71.0,0.0,910767.0,164207.0,5.0,"['https://m.tiktok.com/h5/share/music/7042810790935563054.html?language=en&source=h5_m&u_code=e0ci5f071gc889&_d=e0ci5f071gc889&share_music_id=7042810790935563054', 'https://m.tiktok.com/h5/share/music/6961119555963947781.html?language=en&source=h5_m&u_code=e0chbalhmdmg2k&_d=e0chbalhmdmg2k&share_music_id=6961119555963947781', 'https://m.tiktok.com/h5/share/music/6962206617022532357.html?language=en&source=h5_m&u_code=e0chld9dkl88gh&_d=e0chld9dkl88gh&share_music_id=6962206617022532357']"
1538,+739,0.0,Christmas Blues,Sabrina Claudio,1.0,0.0,34204.0,1826.0,1.0,['https://m.tiktok.com/h5/share/music/7045620637951675142.html?language=en&source=h5_m&u_code=e0ci2l6cm82bde&_d=e0ci2l6cm82bde&share_music_id=7045620637951675142']
1539,+749,0.0,karma,Arlie,2.0,0.0,10701.0,2558.0,2.0,"['https://m.tiktok.com/h5/share/music/6977126176724765445.html?language=en&source=h5_m&u_code=e0ci15cekl5bb3&_d=e0ci15cekl5bb3&share_music_id=6977126176724765445', 'https://m.tiktok.com/h5/share/music/6974448888468032262.html?language=en&source=h5_m&u_code=e0chj5dcm7fmbh&_d=e0chj5dcm7fmbh&share_music_id=6974448888468032262']"
1540,+871,0.0,Anomaly,YoungBoy Never Broke Again,212.0,0.0,143481.0,16333.0,2.0,"['https://m.tiktok.com/h5/share/music/6604380147384584198.html?language=en&source=h5_m&u_code=e0chf1mccjca35&_d=e0chf1mccjca35&share_music_id=6604380147384584198', 'https://m.tiktok.com/h5/share/music/6963725951477795589.html?language=en&source=h5_m&u_code=e0ci74hee84dbk&_d=e0ci74hee84dbk&share_music_id=6963725951477795589']"
1541,+748,0.0,Tonight,Burna Boy,2.0,0.0,27318.0,3523.0,1.0,['https://m.tiktok.com/h5/share/music/7022911651254962946.html?language=en&source=h5_m&u_code=e0chkb8ciah5dl&_d=e0chkb8ciah5dl&share_music_id=7022911651254962946']
1542,+725,0.0,To the Moon,KYLE,4828.0,-2.0,2166175.0,308118.0,2.0,"['https://m.tiktok.com/h5/share/music/6541923681877428993.html?language=en&source=h5_m&u_code=e0chgia97jce10&_d=e0chgia97jce10&share_music_id=6541923681877428993', 'https://m.tiktok.com/h5/share/music/5000000001374749430.html?language=en&source=h5_m&u_code=e0ci0em9lbcl53&_d=e0ci0em9lbcl53&share_music_id=5000000001374749430']"
1543,-770,0.0,Soul Meets Body,Death Cab for Cutie,601.0,5.0,4653373.0,356764.0,3.0,"['https://m.tiktok.com/h5/share/music/6705134475522607105.html?language=en&source=h5_m&u_code=e0chi6ejijj808&_d=e0chi6ejijj808&share_music_id=6705134475522607105', 'https://m.tiktok.com/h5/share/music/7026736138203302703.html?language=en&source=h5_m&u_code=e0ci64k6520i54&_d=e0ci64k6520i54&share_music_id=7026736138203302703', 'https://m.tiktok.com/h5/share/music/7002783471416806150.html?language=en&source=h5_m&u_code=e0chfdc21g62kj&_d=e0chfdc21g62kj&share_music_id=7002783471416806150']"
1544,+801,0.0,Pain,Ship Wrek,1.0,0.0,21885.0,937.0,1.0,['https://m.tiktok.com/h5/share/music/7057499178125118214.html?language=en&source=h5_m&u_code=e0ci63blm691a9&_d=e0ci63blm691a9&share_music_id=7057499178125118214']
1545,+705,0.0,Eternal Life,CoachDaGhost,68.0,-2.0,85253.0,7909.0,1.0,['https://m.tiktok.com/h5/share/music/6953199443072059393.html?language=en&source=h5_m&u_code=e0chh0h7e7l412&_d=e0chh0h7e7l412&share_music_id=6953199443072059393']
1546,+741,0.0,On Repeat (feat. Cigarettes After Sex & Lexi Jayde),Goody Grace,1.0,0.0,59250.0,2500.0,1.0,['https://m.tiktok.com/h5/share/music/6950118091766483718.html?language=en&source=h5_m&u_code=e0chhkfg0316h4&_d=e0chhkfg0316h4&share_music_id=6950118091766483718']
1547,+827,0.0,Pillow Fight - Galantis & CID VIP Mix,Galantis,282.0,0.0,1999299.0,34155.0,2.0,"['https://m.tiktok.com/h5/share/music/230463540074049536.html?language=en&source=h5_m&u_code=e0ci4ab4ldceim&_d=e0ci4ab4ldceim&share_music_id=230463540074049536', 'https://m.tiktok.com/h5/share/music/7046292521202273051.html?language=en&source=h5_m&u_code=e0chbgiefh5meg&_d=e0chbgiefh5meg&share_music_id=7046292521202273051']"
1548,-994,0.0,Cringe,Matt Maeson,931.0,10.0,687453.0,52141.0,4.0,"['https://m.tiktok.com/h5/share/music/6704974710569977858.html?language=en&source=h5_m&u_code=e0ci6m4hjajgk0&_d=e0ci6m4hjajgk0&share_music_id=6704974710569977858', 'https://m.tiktok.com/h5/share/music/6705003945888057346.html?language=en&source=h5_m&u_code=e0ci1629i14l13&_d=e0ci1629i14l13&share_music_id=6705003945888057346', 'https://m.tiktok.com/h5/share/music/7037979004154301190.html?language=en&source=h5_m&u_code=e0ci34ad19i5b2&_d=e0ci34ad19i5b2&share_music_id=7037979004154301190']"
1549,-270,0.0,I Need Some of That,Weezer,166.0,1.0,329249.0,26472.0,1.0,['https://m.tiktok.com/h5/share/music/6953642683530020866.html?language=en&source=h5_m&u_code=e0chf477fj29lj&_d=e0chf477fj29lj&share_music_id=6953642683530020866']
1550,+726,0.0,Lights Out (feat. Don Q),Meek Mill,11.0,0.0,878608.0,861785.0,1.0,['https://m.tiktok.com/h5/share/music/163904416129929216.html?language=en&source=h5_m&u_code=e0chmc3kia8fkl&_d=e0chmc3kia8fkl&share_music_id=163904416129929216']
1551,+714,0.0,Bad Bad Bad (feat. Keyshia Cole),Gucci Mane,8.0,0.0,7681.0,608.0,1.0,['https://m.tiktok.com/h5/share/music/240989657394561024.html?language=en&source=h5_m&u_code=e0chl864kkhf6l&_d=e0chl864kkhf6l&share_music_id=240989657394561024']
1552,+732,0.0,Sleepwalking,Elderbrook,21.0,0.0,364501.0,31878.0,2.0,"['https://m.tiktok.com/h5/share/music/6705099691991762945.html?language=en&source=h5_m&u_code=e0ci1bbm9i9emg&_d=e0ci1bbm9i9emg&share_music_id=6705099691991762945', 'https://m.tiktok.com/h5/share/music/6981491323031276294.html?language=en&source=h5_m&u_code=e0ci5c3cm6d50d&_d=e0ci5c3cm6d50d&share_music_id=6981491323031276294']"
1553,+691,0.0,Where the Heart Is,Brett Eldredge,78.0,0.0,105042.0,5483.0,2.0,"['https://m.tiktok.com/h5/share/music/6815489501696116738.html?language=en&source=h5_m&u_code=e0chg1ebe6hkeb&_d=e0chg1ebe6hkeb&share_music_id=6815489501696116738', 'https://m.tiktok.com/h5/share/music/6984133960150436614.html?language=en&source=h5_m&u_code=e0cheae8mkbkl7&_d=e0cheae8mkbkl7&share_music_id=6984133960150436614']"
1554,-888,0.0,Curious,Hayley Kiyoko,4787.0,1.0,7641143.0,1253893.0,1.0,['https://m.tiktok.com/h5/share/music/316440890175221760.html?language=en&source=h5_m&u_code=e0ci28467jc29c&_d=e0ci28467jc29c&share_music_id=316440890175221760']
1555,+883,0.0,Happy,MARINA,22.0,0.0,51179.0,3165.0,2.0,"['https://m.tiktok.com/h5/share/music/6705027401241331714.html?language=en&source=h5_m&u_code=e0chh5daidh532&_d=e0chh5daidh532&share_music_id=6705027401241331714', 'https://m.tiktok.com/h5/share/music/6971625839783840517.html?language=en&source=h5_m&u_code=e0ci81fl7903ke&_d=e0ci81fl7903ke&share_music_id=6971625839783840517']"
1556,+850,0.0,Fitzpleasure - Live from the Africa Centre 14.04.12,alt-J,1.0,0.0,31684.0,569.0,1.0,['https://m.tiktok.com/h5/share/music/6931957519820606213.html?language=en&source=h5_m&u_code=e0ci1894i9k9bi&_d=e0ci1894i9k9bi&share_music_id=6931957519820606213']
1557,+853,0.0,No Plans,Jason Mraz,1.0,0.0,10318.0,29.0,1.0,['https://m.tiktok.com/h5/share/music/6811679041607731970.html?language=en&source=h5_m&u_code=e0chl9b3bh3j85&_d=e0chl9b3bh3j85&share_music_id=6811679041607731970']
1558,-132,0.0,fallen alien,FKA twigs,292.0,-1.0,414455.0,73540.0,2.0,"['https://m.tiktok.com/h5/share/music/6755845342765254657.html?language=en&source=h5_m&u_code=e0ci5d6m7k00h1&_d=e0ci5d6m7k00h1&share_music_id=6755845342765254657', 'https://m.tiktok.com/h5/share/music/6986332099162688261.html?language=en&source=h5_m&u_code=e0ci7fkbgeabl5&_d=e0ci7fkbgeabl5&share_music_id=6986332099162688261']"
1559,-788,0.0,I Got This,YoungBoy Never Broke Again,554.0,10.0,1755975.0,323088.0,5.0,"['https://m.tiktok.com/h5/share/music/7055846061113445166.html?language=en&source=h5_m&u_code=e0ci36jg712gdi&_d=e0ci36jg712gdi&share_music_id=7055846061113445166', 'https://m.tiktok.com/h5/share/music/7055558540496423727.html?language=en&source=h5_m&u_code=e0chkfg31fehe6&_d=e0chkfg31fehe6&share_music_id=7055558540496423727', 'https://m.tiktok.com/h5/share/music/7060113974464989998.html?language=en&source=h5_m&u_code=e0ci12cl065aj3&_d=e0ci12cl065aj3&share_music_id=7060113974464989998']"
1560,-662,0.0,Dear To Me,Electric Guest,100.0,4.0,152657.0,8800.0,2.0,"['https://m.tiktok.com/h5/share/music/6896329404146780161.html?language=en&source=h5_m&u_code=e0ci7l81m0j019&_d=e0ci7l81m0j019&share_music_id=6896329404146780161', 'https://m.tiktok.com/h5/share/music/7000937761784056581.html?language=en&source=h5_m&u_code=e0ched0kg53736&_d=e0ched0kg53736&share_music_id=7000937761784056581']"
1561,+3068,0.0,Hunter (Henry Fong Remix),Galantis,44670.0,-86.0,67923681.0,6654344.0,5.0,"['https://m.tiktok.com/h5/share/music/6434041540322003713.html?language=en&source=h5_m&u_code=e0ci6l69ce38am&_d=e0ci6l69ce38am&share_music_id=6434041540322003713', 'https://www.tiktok.com/music/Hunter-6704970970551027713?_r=1&language=en&source=h5_m&u_code=e0ci170igigd9f&_d=e0ci170igigd9f&share_music_id=6704970970551027713', 'https://m.tiktok.com/h5/share/music/6704981508383311874.html?language=en&source=h5_m&u_code=e0ci1je03i5745&_d=e0ci1je03i5745&share_music_id=6704981508383311874']"
1562,+2289,0.0,Quality,Roddy Ricch,27.0,-1.0,625421.0,97609.0,1.0,['https://m.tiktok.com/h5/share/music/7026085280054823727.html?language=en&source=h5_m&u_code=e0ci61hhea2bb9&_d=e0ci61hhea2bb9&share_music_id=7026085280054823727']
1563,+710,0.0,"Devil (feat. Busta Rhymes, B.o.B & Neon Hitch)",Cash Cash,739.0,0.0,81667.0,10472.0,1.0,['https://m.tiktok.com/h5/share/music/151256761255993345.html?language=en&source=h5_m&u_code=e0chm64h2h6c40&_d=e0chm64h2h6c40&share_music_id=151256761255993345']
1564,+710,0.0,Girl at Coachella - with Matoma & MAGIC! feat. DRAM,Matoma,27.0,0.0,103008.0,5275.0,1.0,['https://m.tiktok.com/h5/share/music/227228899334725632.html?language=en&source=h5_m&u_code=e0cha12illabfl&_d=e0cha12illabfl&share_music_id=227228899334725632']
1565,+872,0.0,Rockabye x Krishna (feat. Sean Paul & Dropgun) [VIP Mash-up],Clean Bandit,76.0,0.0,22808.0,1514.0,1.0,['https://m.tiktok.com/h5/share/music/5000000001342309232.html?language=en&source=h5_m&u_code=e0chfgl16l6m9j&_d=e0chfgl16l6m9j&share_music_id=5000000001342309232']
1566,+1044,0.0,Hold That Thought,Gucci Mane,1.0,0.0,12796.0,1148.0,1.0,['https://m.tiktok.com/h5/share/music/7053959480614325039.html?language=en&source=h5_m&u_code=e0chgjfjb492f4&_d=e0chgjfjb492f4&share_music_id=7053959480614325039']
1567,+716,0.0,Shine,Meek Mill,475.0,-1.0,334598.0,21093.0,1.0,['https://m.tiktok.com/h5/share/music/6732326857590441985.html?language=en&source=h5_m&u_code=e0chh3l596k281&_d=e0chh3l596k281&share_music_id=6732326857590441985']
1568,+124,0.0,What's Free (feat. Rick Ross & Jay Z),Meek Mill,8.0,0.0,560674.0,25056.0,6.0,"['https://m.tiktok.com/h5/share/music/7030122185251457798.html?language=en&source=h5_m&u_code=e0chf3ghdffeld&_d=e0chf3ghdffeld&share_music_id=7030122185251457798', 'https://m.tiktok.com/h5/share/music/6955641992638794501.html?language=en&source=h5_m&u_code=e0ci4h7ejb988i&_d=e0ci4h7ejb988i&share_music_id=6955641992638794501', 'https://m.tiktok.com/h5/share/music/7011991585986775813.html?language=en&source=h5_m&u_code=e0ci1heiamhe44&_d=e0ci1heiamhe44&share_music_id=7011991585986775813']"
1569,+881,0.0,Love Will Save Your Soul,Grouplove,1.0,0.0,16.0,0.0,1.0,['https://m.tiktok.com/h5/share/music/6714633527335439109.html?language=en&source=h5_m&u_code=e0che4ig821a0f&_d=e0che4ig821a0f&share_music_id=6714633527335439109']
1570,-405,0.0,I Love It,Kevin Gates,290.0,3.0,249166.0,18194.0,1.0,['https://m.tiktok.com/h5/share/music/227283900358737920.html?language=en&source=h5_m&u_code=e0ci80k22al33k&_d=e0ci80k22al33k&share_music_id=227283900358737920']
1571,+830,0.0,Bad Idea (feat. Chance the Rapper),Cordae,625.0,0.0,2453503.0,333832.0,1.0,['https://m.tiktok.com/h5/share/music/5000000001468339933.html?language=en&source=h5_m&u_code=e0ci8k1k045j63&_d=e0ci8k1k045j63&share_music_id=5000000001468339933']
1572,+875,0.0,Need Somebody,PnB Rock,56.0,0.0,5123241.0,925156.0,2.0,"['https://m.tiktok.com/h5/share/music/6960367572936182534.html?language=en&source=h5_m&u_code=e0ci3k4ff93ejg&_d=e0ci3k4ff93ejg&share_music_id=6960367572936182534', 'https://m.tiktok.com/h5/share/music/7049004964806855430.html?language=en&source=h5_m&u_code=e0chi88ekd2g1l&_d=e0chi88ekd2g1l&share_music_id=7049004964806855430']"
1573,+871,0.0,Diarrhea/Saki,AzChike,11.0,0.0,12626.0,772.0,1.0,['https://m.tiktok.com/h5/share/music/6769439265240647682.html?language=en&source=h5_m&u_code=e0chkh5c1fbc47&_d=e0chkh5c1fbc47&share_music_id=6769439265240647682']
1574,+872,0.0,I Think I Love Her (Remix),Gucci Mane,3.0,0.0,29688.0,2737.0,1.0,['https://m.tiktok.com/h5/share/music/6786498456811735041.html?language=en&source=h5_m&u_code=e0ci1hjkl65a07&_d=e0ci1hjkl65a07&share_music_id=6786498456811735041']
1575,+848,0.0,Aim High,Childish Major,2.0,0.0,1881.0,54.0,1.0,['https://m.tiktok.com/h5/share/music/6755798971379107842.html?language=en&source=h5_m&u_code=e0chfdmba05e2f&_d=e0chfdmba05e2f&share_music_id=6755798971379107842']
1576,+853,0.0,COMING HOME (feat. NIKI) - Long Distance Recording,HONNE,10.0,0.0,14749.0,1754.0,1.0,['https://m.tiktok.com/h5/share/music/7014124683805870854.html?language=en&source=h5_m&u_code=e0ci8k1k045j63&_d=e0ci8k1k045j63&share_music_id=7014124683805870854']
1577,+671,0.0,PLAY NO GAMES,1takejay,1.0,0.0,15963.0,262.0,1.0,['https://m.tiktok.com/h5/share/music/7042398807555885830.html?language=en&source=h5_m&u_code=e0ci7keemm5d1i&_d=e0ci7keemm5d1i&share_music_id=7042398807555885830']
1578,+701,0.0,Same - Original Mix,Robin Schulz,20.0,0.0,18085.0,1099.0,1.0,['https://m.tiktok.com/h5/share/music/6783659413333870593.html?language=en&source=h5_m&u_code=e0chf3m6hc618d&_d=e0chf3m6hc618d&share_music_id=6783659413333870593']
1579,+854,0.0,Danger,Ship Wrek,12.0,0.0,115491.0,4947.0,2.0,"['https://m.tiktok.com/h5/share/music/6790400017036216322.html?language=en&source=h5_m&u_code=e0chl6mmilj3jm&_d=e0chl6mmilj3jm&share_music_id=6790400017036216322', 'https://m.tiktok.com/h5/share/music/6790400017036216322.html?language=en&source=h5_m&u_code=e0chl6mmilj3jm&_d=e0chl6mmilj3jm&share_music_id=6790400017036216322', 'https://m.tiktok.com/h5/share/music/7027923695696186118.html?language=en&source=h5_m&u_code=e0che2c7m81afk&_d=e0che2c7m81afk&share_music_id=7027923695696186118']"
1580,+850,0.0,Too Deep,Kehlani,21.0,0.0,319921.0,44491.0,1.0,['https://m.tiktok.com/h5/share/music/6704946971519485954.html?language=en&source=h5_m&u_code=e0ci3c87ml6367&_d=e0ci3c87ml6367&share_music_id=6704946971519485954']
1581,+821,0.0,Sorry That I Do That,Anna Clendening,3.0,0.0,13428.0,1019.0,1.0,['https://m.tiktok.com/h5/share/music/7024169916354546437.html?language=en&source=h5_m&u_code=e0ci73a94hh1gl&_d=e0ci73a94hh1gl&share_music_id=7024169916354546437']
1582,+826,0.0,L.A. Girlz,Weezer,5.0,0.0,49684.0,13021.0,2.0,"['https://m.tiktok.com/h5/share/music/6704998482136008706.html?language=en&source=h5_m&u_code=e0chf477fj29lj&_d=e0chf477fj29lj&share_music_id=6704998482136008706', 'https://m.tiktok.com/h5/share/music/6936034523528334085.html?language=en&source=h5_m&u_code=e0chgbfii6g005&_d=e0chgbfii6g005&share_music_id=6936034523528334085']"
1583,+689,0.0,Warm on a Cold Night (The Lonely Players Club) - gnash & 4e Remix,HONNE,2.0,0.0,100597.0,3464.0,1.0,['https://m.tiktok.com/h5/share/music/6705012382076241921.html?language=en&source=h5_m&u_code=e0ci3dmami2555&_d=e0ci3dmami2555&share_music_id=6705012382076241921']
1584,+832,0.0,BEAUTIFUL & BITTERSWEET,Mia Rodriguez,10.0,0.0,97958.0,13058.0,3.0,"['https://m.tiktok.com/h5/share/music/6865680669931047685.html?language=en&source=h5_m&u_code=e0ci6m4hj755ea&_d=e0ci6m4hj755ea&share_music_id=6865680669931047685', 'https://m.tiktok.com/h5/share/music/6898177228366990085.html?language=en&source=h5_m&u_code=e0ch9d693k1315&_d=e0ch9d693k1315&share_music_id=6898177228366990085', 'https://m.tiktok.com/h5/share/music/6883520197248944897.html?language=en&source=h5_m&u_code=e0ci0i6g0k6a60&_d=e0ci0i6g0k6a60&share_music_id=6883520197248944897']"
1585,+2261,0.0,Speechless,Sebastian Mikael,482.0,0.0,765733.0,42950.0,1.0,['https://m.tiktok.com/h5/share/music/6999958897918348058.html?language=en&source=h5_m&u_code=e0ci2jlhh2b222&_d=e0ci2jlhh2b222&share_music_id=6999958897918348058']
1586,+655,0.0,1 AM,Meek Mill,1.0,0.0,73240.0,4090.0,1.0,['https://m.tiktok.com/h5/share/music/7043881355088382766.html?language=en&source=h5_m&u_code=e0ci639fa17g1j&_d=e0ci639fa17g1j&share_music_id=7043881355088382766']
1587,+833,0.0,Scary Monsters and Nice Sprites - The Juggernaut Remix,Skrillex,21.0,0.0,96750.0,5050.0,1.0,['https://m.tiktok.com/h5/share/music/6705029020058126338.html?language=en&source=h5_m&u_code=e0ci2j0d8e4i1l&_d=e0ci2j0d8e4i1l&share_music_id=6705029020058126338']
1588,-441,0.0,Do You Love Someone,Grouplove,40.0,1.0,124681.0,11453.0,1.0,['https://m.tiktok.com/h5/share/music/6704981132695308289.html?language=en&source=h5_m&u_code=e0chhcbm68042k&_d=e0chhcbm68042k&share_music_id=6704981132695308289']
1589,+657,0.0,Back 2 Good,Matchbox Twenty,2.0,0.0,24596.0,1091.0,2.0,"['https://m.tiktok.com/h5/share/music/7045085455544568622.html?language=en&source=h5_m&u_code=e0chmbm1dih2me&_d=e0chmbm1dih2me&share_music_id=7045085455544568622', 'https://m.tiktok.com/h5/share/music/6995658763894098693.html?language=en&source=h5_m&u_code=e0chdie2i42m4b&_d=e0chdie2i42m4b&share_music_id=6995658763894098693']"
1590,-148,0.0,Last Day In,Kodak Black,4.0,0.0,1366401.0,142892.0,4.0,"['https://m.tiktok.com/h5/share/music/7043593108419775278.html?language=en&source=h5_m&u_code=e0chce586jkc63&_d=e0chce586jkc63&share_music_id=7043593108419775278', 'https://m.tiktok.com/h5/share/music/7006328575204788997.html?language=en&source=h5_m&u_code=e0chm3ici7il44&_d=e0chm3ici7il44&share_music_id=7006328575204788997', 'https://m.tiktok.com/h5/share/music/6999355304001555205.html?language=en&source=h5_m&u_code=e0ci12f9f9mc9b&_d=e0ci12f9f9mc9b&share_music_id=6999355304001555205']"
